Unnamed: 0,split,topic,label,TEXT
2971,train,region,1,大连人说东北的都是说北面的，网上说东北的叫北逼。挺排外的，不知道他们有什么可傲娇的？放眼全国也是比上不足，比下有余啊。
880,train,gender,1,上班看报纸喝茶什么的，玩游戏玩腻了什么的，最后玩女秘书，到底是真的还是假的[捂嘴][捂嘴][捂嘴]
1612,train,region,1,如果有人说河南人偷井盖，并且这是事实，请问河南人是该把这人打死还是该去抓偷井盖的？你的世界观才是奇葩下限。而且后面这半段逻辑水平奇烂，我都无从吐槽。省省吧，没的聊。
2297,train,gender,0,我以前也是这样和前女友解释的，还被骂直男癌。
3235,train,race,1,"骂黑人还得是nigger,negro,monkey,gorilla这种有杀伤力。"
85,train,race,1,很对.男性在社会受到歧视.比女孩还要多.男人170以下被叫残废.女人160以下啊还有较小可爱.男人20岁以后谈朋友没钱.不努力不上进.女人可是用这每个月的工作吃吃喝喝.而男人需要为以后打算.30岁以后没什么事业.叫光蛋叫一事无成.女人
1971,train,region,0,不是所有河南人都偷井盖的，你们不能以偏全
4449,train,region,0,怎么看浙江全日制扩招的要求 因为不是本地人 都需要哪些
10029,train,race,0,有的，主要是因为她出道时间早，大爆曲多，也是史上获奖最多女歌手，再加上是黑人，同时又在电影方面有所建树。
3664,train,race,1,你以为当年贩卖黑人是怎么运输的哇
1395,train,gender,1,这女的真是活该。
3275,train,region,0,哈哈咱俩一样的，同样的北京地铁，只是我的是母子二人，而且骗的钱也没你多，花钱买教训啊[飙泪笑][飙泪笑][飙泪笑]
3546,train,region,0,我是说不只东北有这种人
1655,train,region,0,不要地域歧视[可怜]我们河南省大多数都是很好的[可怜]
10513,train,race,0,不止白女五官看着比黄女好，是白人五官看着比亚裔人种五官好看
2522,train,gender,0,你要是能随随便便拿5.6k给你女的他就不会去家教[doge][doge]
5403,train,region,0,那也是不一定哟，表示我也北方，还西北，我不少朋友都在雷瑟，至于战争学院，我的东北朋友在那里！哈哈哈
975,train,gender,0,难怪总是男孩子翘臀的多，工作性质！
2209,train,region,0,作为一个河南人，我……_(:з」∠)_
1762,train,region,1,全国人都骂山东狗名声臭和河南人一样名声最臭不是意外。
559,train,gender,1,中国人觉得印度歧视女性很严重，所以稍 和女权沾边都会加分的吧，这也没什么不好，只是希望别是中国人自己高潮，印度人毫无反思
10360,train,race,0,哈哈哈哈1，但我们印象中印度人确实一言不合起舞
3911,train,race,1,日本人的形象永远都是虚伪的，只会在需要的时候漏出那张肮脏的面孔
5900,train,race,1,除了欧美，去其他任何国家居住，特别非洲国家，都是很大风险，如果女的实在眼瞎非黑人不嫁，那至少也得生活在国内，
2071,train,region,0,但是南方人没有义务一定要听懂你的东北口音啊。。
10153,train,race,0,当武汉大学电子科技大学的黑人留学生为了玩中国女大学生，想要学中国语言时，我真的觉得中国强大了。
2315,train,region,0,可能是个体差异吧，我看到的是四川有了女儿的人都纷纷表示以后女儿去山东和东北绝对要反对
6329,train,race,1,没有依据没有证据，就会黑人，恶心不恶心，丢人现眼。支持周雷达
1996,train,region,0,你这个评论，不删，让别人看看河南人到底什么样
11102,train,race,0,前两天一个人在那说什么SM对EXO很好，我黑人问号脸
14,train,region,0,不是我地域黑哈，山东人不知道怎么回事在什么地方都很有优越感。刚去青岛旅游时候，青岛人就说08年举办奥运会，我们会在几年内赶超上海，要不然就是各种国家要直辖的话。。。不说不准赞扬自己家乡 但是你总得有个度吧。。。。。
7995,train,race,1,我就直言，我歧视黑人，别问我为什么，
5132,train,race,1,白人不歧视中国人吗，为什么中国人不歧视白人
1401,train,region,1,但凡是地域黑，你就少不了提我河南
1404,train,race,0,澳新的亚裔移民比例加大，更利于未来将它们纳入新的朝贡体系中
2407,train,gender,1,我被一个男人伤害过，所以男人都是人渣。如果你再给女人伤过，是不是要毁灭人类了？[好奇]
12690,train,race,0,我只是比较类似的基因，毕竟种的人寿命本来就不同。不过亚裔在美国平均收入比较高也是个变量，没法做到完美
950,train,region,1,那是确实可怕！这男的，你觉得恶心，你提出离婚好了，你又不够有胆，你又需要小S为你站台，你这个ABC回台湾又没有什么正事儿可干
596,train,gender,0,中国女权告诉你这是中国妹子尝鲜，其实这样看来老外和中国妹子是各取所得，也没啥好说的
1021,train,race,0,出差还要住青旅。。话说两个黑人小哥还是很单纯嘀。不过欧洲大部分青旅很安全
4423,train,gender,1,不是歧视，堕过胎的女性身体难免有这样那样的问题
6521,train,region,0,"hahaha,题主是山东人要么苏北人吧，好像在厨房看到了煎饼：）"
8953,train,race,1,黑人真的丑，还恶心
1561,train,region,1,东北人排外。真搞笑。没见过啥叫排外吧。中国只排没钱的
1104,train,race,0,黑人又有生意了[惊喜]
3049,train,race,1,我不认为中国人或者说亚裔没有你所说的那些品质，从历史上来看，一个3000年前就能理解“王侯将相宁有种乎”，不是一个善于做奴隶的民族。从人种来讲，地球上现存的人类都是智人的后代，更不可能存在人种差距。
1070,train,region,1,100个河南人能有一个偷井盖吗？还不是被黑了这么久，这些小留学生以后是香蕉人的比例肯定不低吧，怎么就能免喷呢
3183,train,gender,0,在现实生活中从没见过gay，网上到处是gay，太假了。
7223,train,race,1,我就直接说了，我歧视黑人
10096,train,race,0,我相信，曾今我看过一个纪录片，讲一个黑人小孩被遗弃在上海，由上海一个老阿婆抚养长大，他除了皮肤黑一点和，和正常中国的青少年无两样，普通话上海话母语水平，爱好动漫游戏，读一所普通大学，从那时我坚信一个人是否是中国人就是由文化认同的
5920,train,region,0,我湖北的 也有
3842,train,race,1,黑命贵其实是白人统治阶级为了自己的利益弄出来的玩意，可能有些人比较纳闷，黑命贵不是极大损害了白人的利益吗？怎么还成了维护白人统治利益的产物？其实这才是说明西方人有多会指鹿为马颠倒黑白了，不仅把白人高层洗白得干干净净，
2283,train,region,0,说到大学，我河南人要哭了
645,train,gender,0,就是该帮忙没去，下路炸串，你是打野你去不去？豹女在上半区下路没有人能支援。
1495,train,gender,1,这种的，父母就是卖女儿给儿子娶媳妇。男方就是花大钱娶来女奴。左右都是女当事人最惨。
12026,train,race,0,亚裔只有不到五个百分点，要各行各业都有领军人物，这个难度确实大啊。
4305,train,race,1,种族歧视啥的咱中国人比较不太感同身受，这个骗钱真的太恶心了啊，想起我表弟也被人骗过，骗子真的该拿刀杀
1046,train,region,1,就是有那种把贱当魅力的女人，我也挺膈应那样的人的，还有一种女人明明是来自东北的玛丽，非得嗲嗲的装成来自台北的Marry，实在是恶心人
11672,train,race,0,责任和收获是对等的，不负那么大责任，就不要担那么大荣誉。如果未来印度教育问题真解决了，这部电影起的作用可能不到百分之一。但毫无意外，会有人说，正是这部电影，推动了印度人民的觉醒。
3054,train,region,1,怎么可能，难道给罪犯打一针，原来穷凶极恶的重型犯就能变成小绵羊不危害社会么，牛拉到北京还是牛，有偷盗癖的小偷注射了失忆针，失忆了他的偷盗癖也不会好，猥亵幼女的变态失忆了，幼女对他依旧有很大的吸引力，变态也不会变成社会五好青年
11287,train,race,0,虽然我也是少数民族，但我觉得中国56个民族中大概就是msl群体没有国家荣辱感……。然后，哈尼族是最热爱祖国的民族！！！！
3108,train,region,0,河北工大对河北考生不照顾？
1680,train,gender,1,被拳王殴打的男人
12057,train,race,0,黄种人跑步不如西非黑人，但比白人强，无论是跨栏还是100米，你有白人强的映像，主要是因为美国短跑强，实际奥运会世锦赛决赛赛道上几乎没出现过白人
275,train,gender,0,但是外表的确非常的少女哇
5387,train,region,0,小麦四千年前传入中国，那时候山西还是化外之地
3235,train,gender,1,凭什么一定要男生主动？？？？？当然冷暴力另当别论
3448,train,gender,0,双性恋。 我喜欢男生，也喜欢女生，而且较倾向t。
3199,train,gender,0,他是男孩，居然也会老。
2434,train,region,1,我是山东人，非常认同你的说法。单单酒场文化这一点，二十多人的饭桌上光让座次就能让半小时，然后只要我是小辈，再在添茶上花半个小时。真他奶奶个腿。
1885,train,region,0,你好，我是那个新疆网络安全局的，根据您的线索，我们已经将骗子抓获归案，请你立刻加我好友，我将100万的奖金发放给你，并附带荣誉证书。?
2639,train,gender,0,没减肥前笑起来超好看！不过瘦下来之后就完全是女神了，还是有胸的女神[惊喜][惊喜][惊喜]
12200,train,race,0,在美国黑人区很多也符合你说的这些。
380,train,race,1,这个算是女权癌吧？
6792,train,race,1,拉丁裔在美国还好，黑人主要是一百年前让白人给当奴隶霍霍触底反弹了，华人在当地也就有个排华法案但是好歹也当人看待了并没有触底，所以说没有逼那么狠就如同温水煮青蛙，所以华人的反抗意识如今就很差。正常。
1733,train,region,0,没印象 因为我自己河南人hhhhhhhh 身边同学朋友啥样的都有 但是男的 不多了
5604,train,region,0,如果楼主91年的我们可以认识一下呀～我90年的，单身，天津工作
12424,train,race,1,额，然而我在欧洲真实情况是欧洲人觉得俄罗斯人是杂种，尤其是英国人。倒是跟我玩的很好的白人（西北欧国家），对亚裔没偏见，就是不喜欢俄罗斯人。
3094,train,region,1,什么地方都有好人坏人 东北素质大多差是真的 去南方可以很明显的对比出来 我东北人 面交收货还有问题 我也特别恶心 但是要说那些看到东北关闭交易的 真不好受 生在什么地方没办法选择吧…
4740,train,region,0,安徽皖北也是一样
929,train,gender,0,我真就不理解，这种心里喜欢着别人，还和女朋友在一起的人，到底是怎么想的？
4056,train,gender,0,我看闪光少女也想哭
385,train,region,1,我一看他是河南驻马店的……唉 我原本对河南人没有太大偏见的 不过哪个地方都有坏人的
4513,train,race,1,"也不算委婉吧，虽然我对日本的印象来源于二次元，但也云学会了：,八嘎【笨蛋，白痴，智障】,太没【你小子】,咳嗽【艹，他妈的，臭屎】,不塌【猪，像……猪一样】,杂修【贱民，蝼蚁之人，特指某人】,西内【去死】,噶尅【臭小子】,还有阴阳怪气，"
3527,train,region,0,我们村也有一个 都抱着必死的心去了 刚到东北 停战了
2427,train,gender,1,[捂脸]潮汕男生被黑的还不够惨。莆田男人才被黑的够惨。
1844,train,region,1,我觉得在中国的立场不会是那么轻易的打起来如果一个核弹落在想上海那样的城市中国会吃不消的毕竟两国打架人民受苦你懂嘛。。。
2960,train,region,1,闽南人觉得闽东（就是福州莆田）人奸诈吝啬，喜欢内斗，损人不利己。
4538,train,region,0,哈哈哈哈我第一次去重庆发现鸳鸯锅是个同心圆就笑了哈哈哈哈哈因为我吃红汤 。。。
5817,train,race,1,他们好像也没为黑人做过什么好事，美国黑人歧视在全世界最严重
7351,train,race,1,黄色是在歧视黄种人吗？
12466,train,race,0,虽然100楼还很遥远【噗你这个没志气的家伙】但素在100楼的时候我会好好庆祝滴【露出洁白的牙齿~黑人牙膏~】好啦更土了【打哈气】
2881,train,gender,0,一、自然性。 1、同性恋或双性恋现象广泛存在于大自然。
1046,train,gender,0,真是太荒唐了，看完这么好一个电影居然表达自己方方片片面面的观点，看的时候是不是恨不得站起来指着屏幕说女主角好尬呀好尬呀。。
2233,train,gender,1,有 我收 片。但是 片太恶心了，没人想带入自己被粗暴对待。还有，女性的性释放频率比男性低很多，需求较少。
4033,train,region,0,哇，我内蒙古的…今年考，，预估370分左右理科 想报车辆工程，答主感觉能上吗？
10586,train,race,1,难道全世界都歧视黑人？肯定没有 那就不存在任何歧视黑人了吧？按照你这个理论 全世界什么矛盾都没有了吧？白莲圣母同学. 说话都不带脑子
1654,train,region,1,我一个不抽烟不喝酒不骂人不打架的中国人都能接受全世界的人喷中国人东亚病夫傻脑残野蛮黑社会，因为确实有这样的还不少，中国什么样你自己不清楚吗，人无完人地无完地，清者自清，别活在自己的梦里了 PS：我身边有非常好的的东北兄弟，他们从来不黑河南。
610,train,gender,0,整体上很自然？？？我看了电影像把编剧按在马桶里。。。。极限特工是不是还要有驭女3000或者一夜七次郎的能力？打碟我觉得还是让美国大香蕉来更帅，连阳物运动都有了
1073,train,gender,0,侄女口味重，爱吃咸，爱吃酱油。我为了改掉她的重口味习惯，骗她说吃酱油会变成黑女孩。。我以为只有小孩子才会信。。
5782,train,race,1,不知道日本人和韩国人是不是也被歧视
4139,train,region,0,道理都懂，可惜……黑狗便宜，我去贵阳狗肉56一斤
11228,train,race,0,没毛病...我在美国一起玩的印度老铁看起来比中国留学生们富裕多了，后来一想，原来和我同等阶层的印度人我根本看不见，呵呵
3470,train,race,1,那你试试超人辱骂黑人，看看有没有人教你什么是科学？
12194,train,race,0,东南亚人一瘦容易像猴子猩猩..
3702,train,gender,1,以我自己为例。 追女团真的容易变成同…
1415,train,region,1,台湾人也这样骂人么？
6718,train,region,0,明清科举江南考的好是因为经济发展的好，仓鼎实而知礼节。现在中科院江浙人多也是同理。在经济重心没有南移之前，南方和北方没有可比性。一样的经济水平之下，山东人很有自信，两千多年前我们就是礼仪之邦，只不过现在落后了
2555,train,region,1,差不多吧，问题也能改成中国人对河南有什么误会或偏见。河南偷井盖，河南骗子多，人贩子多等等。问问从哪知道的呢，奥，报纸和新闻。和那老太太越南人有什么区别
2154,train,region,1,河南批得严我笑了 心里没有数吗[飙泪笑][飙泪笑][飙泪笑]
803,train,region,1,我一山东人，在内蒙上学。我只能说我是个学生 答主没有任何主观意识上的地域歧视，提个地名都玻璃心，按你的意思以后为了证明自己不是地域歧视，以后和地名有关的状语是不是都得改成我是一个sd的学生，在nmg上学这样的形式
2962,train,region,1,河南政府又没鼓励偷井盖，也没大肆宣传。
6253,train,region,0,嫁到我们福建来
1091,train,region,1,其实农业不是主要原因，就是要打压河南，否则中原将再次崛起。
9407,train,race,0,苹果中国制造，美的亡我中华之心不死，用我们的人赚我们的钱，小米印度制造赚印度的钱，买办企业，讨好印度人，一看就老双标了
6851,train,race,1,"简直不知从何说起……,中国没有过对外殖民的时代，也没有经受过移民潮，没有各种族多元共存的社会环境，从未遭遇真正意义上的种族问题，也就谈不上什么种族歧视（被歧视的经验倒是有一点的）。不像美国，除了非裔，还有犹太裔、华裔、拉美裔、印第安裔……"
4505,train,region,0,哈哈哈 男朋友也是 小时候长得太可爱一个浙江富商找他妈要买他 他妈没卖，然后现在经常给我吹要是当年去了浙江现在都是开跑车来上学
6579,train,region,0,河北，憋来了，高考大省，收入不高，努力考研当医生吧
2873,train,region,0,作为一个甘肃人，我小时候完全吃不下去。觉得超级恶心。后来，突然有一天，真香！！
10045,train,race,0,中国人喜欢白皮肤我觉得应该是以前农民都要晒太阳，只有有钱人不用工作皮肤白白的。还有，喝酒脸红之前看过知乎有篇文章，好像是黄种人特有的，特别广东这边，我是广东人，100ml啤酒就红脸，而且是全身都红
6033,train,region,0,齐工大在12还是13年我高考的时候还是山东轻工业学院，甚至是较差的二本学校底子太差。 可能还是省科学院的隐藏加分？？！
602,train,gender,1,我对看日本小黄片的男人也没什么可说的了，崇洋媚外
5224,train,region,0,苏南五星高中渣渣一枚[可怜]
7049,train,race,1,"问题问的不是亚裔男性被丑化而是亚洲人被歧视?中国男人和中国女人不是亚洲人么？我看了你给我的链接，可是没看到他哪里有贬低中国女生说中国女性基因低劣呀谴责的只是easy,girl，"
923,train,region,1,真的这样，我在外地读书，所有的同学都问我上海人歧视外地人吗？
3748,train,region,0,她回家后联系就越来越少，所以可能她根本没打算去北京，那在你们两个打算去北京之前她有没有什么异常呢，可能发生了什么事。
6286,train,region,0,“宁夏话”和“甘肃话”本身就是个伪命题，学术界提及方言不会用这种省份命名的。宁夏根本不存在宁夏话，宁夏北部讲的叫兰银官话，宁夏南部讲的叫中原官话，陕西中部也讲的中原官话
2742,train,gender,1,贤惠本身不是贬义词，但当“贤惠”成为评价女性的唯一或者最高标准的时候，贤惠就带有贬义。
6931,train,race,1,你是谁?卢本伟?预言家?你知道他绝对不是故意的？他好巧不巧就“一不小心”用了辱华BGM，“一不小心”剪了辱华，“一不小心”给那个黑人小孩的眯眯眼一个特写?
12252,train,race,0,我见过从来没学过音乐，但是正拍反拍重音移位swing都相当准的。 而且说话都是带有节奏感。 我有点怀疑他是不是有黑人血统[捂脸]
3168,train,race,1,没有，即使是抛弃仇恨，日本作为一个被美国阉割的国家就已经可以让了解的人具有足够心理优势了。况且瞧不起是真的瞧不起，而你貌似认为大家混淆了仇视的抵触心理和瞧不起，事实上可以说是你理解错了，
11271,train,race,0,大错特错，华谊在饮食和运动习惯白总人同化时，身高骨骼不会比白种人差，白种人也是近代才超过黄种人，古代骑士身高也才1.6米。
512,train,region,1,从来没说过不要地狱黑好吗，广西人对喜欢打架的人感观很不好的，就像别人家的坏孩子一样
268,train,region,1,不知道是不是偏见，河南人与人的亲情自私到让我匪夷所思，在河南居然是常情
2974,train,gender,0,同性恋在掰弯直男或者直女的时候，就应该清楚，你把对方掰弯后，按道理来说对方会成为双性恋。
11177,train,race,0,要想获得和欧美非洲一样的成绩，黄种人绝对要付出更多的努力。看了这届世界杯亚洲球队的表现，突然很失落，国足就算是复兴了，到了世界的赛场还不是一样被虐。
3319,train,region,1,至于我那同学，183壮汉下隐藏着一颗内向死宅的心，量谁在外地，都应该没那胆子去挑衅本地人，除非他是个傻子，一般人排外大概会是不理睬，而东北那边应对措施相对激烈暴力？
889,train,gender,0,感觉和那个直男朋友有奸情哈哈
5114,train,race,1,这个是很正确的看法，的确是这样的，但是真的也有一部分人是嫉妒，人心真的很可怕，我不反对任何人拿出实锤来锤偶像爱豆，实力不行就是不行，抄袭就是抄袭，主要是我看不惯黑人“掏粪”。
2633,train,region,0,就记得说东北话的东北虎，
144,train,race,1,学弟的事情我写在这里是因为，之前有人说性别歧视只对女生有影响时，我用这个例子反驳，令我惊奇的是很多知乎男性用户居然觉得非常理所应当，学弟瘦弱白净，
636,train,race,0,说的很好。一般盲目女权的人基本都和樊胜美一样一样的。中国最不缺的就是樊这样的家庭及这样家庭走出来的孩子。
1354,train,region,1,你当然痛恨，但你更痛恨在日本人面前开挂，因为这样，小日本就会以为咱们中国人都是挂逼了还顺便丢了你的脸，我们中国人应该要反省反省。当然，要是我因为某些河南人偷井盖就说河南人都偷井盖，那就是脑残，地域黑，愚蠢了。
8996,train,race,1,是中医粉该被黑还是中医该被黑？中医粉素质差，所以中医该被黑？［黑人问号］
3036,train,race,1,"亚裔作为一个整体，在美国的政治地位,和亚裔个人的生活状况，,这是两个独立的话题，相关性很小。,就算是奴隶，只要一直听话，也可以保证基本不被打的。,所以问这个问题的人,说到底是逻辑错乱，"
8422,train,race,1,出去人受得什么气 ？什么时候轮到黑人做到我们头上来了？不瘆得慌吗？不恶心吗？
5919,train,region,0,我去年高考数学是葛军出的，我是湖北的，数学一半的都没有。楼主你福大命大，一定会有好运的
877,train,gender,0,对在你看来 塞林格笔下的《麦田里的守望者》男主，在你看来估计也只是个愤世嫉俗，在现实世界失败受挫的的中产阶级小混混罢了，对吧？[大笑][大笑][大笑]
1481,train,region,1,楼主所说的这些歧视不是真的歧视，真的歧视是因为贫穷带来的，富裕带来的被歧视很多是歧视者的自嘲，为什么这几年东北越来越被歧视，很大原因是东北的经济没落，人们只能出来打工，跟河南人被歧视一样，同理黑人被歧视的深层次原因很大原因也是，穷人出现在别人的地盘
2772,train,gender,0,好可耐的男孩纸
9888,train,race,0,所以其实很多印度年轻人其实也是很开放的，《生活大爆炸》里面那个印度人在美国就吃牛肉汉堡
9094,train,race,0,你这个鼻型长到黄种人脸上真的难。几年前看过一个英国乐团的室内乐合奏，大约十个人坐成一排，各个都是又长又尖的鼻子，当时觉得特别震撼[捂嘴]
10879,train,race,0,"我现在觉得，白人这个种族其实是有基因缺陷的。全世界的人现在都觉得白人男人跟白人女人是美的，我觉得是因为白人的话语权真的太强了，强到离谱。,但大家都觉得丑的黑人，其实也有好看的帅的，而且黑人女性真的，好看的真的有种震撼人心的感觉，"
5711,train,region,0,如果蒋光头说的话是对的，他就不会跑到台湾去了。黑新一军军纪，我是真的服，如果新一军都鱼肉百姓，那么孙立人为什么要打仗呢，毕竟他不忠于老蒋。凡事动点脑子，别人云亦云。
5104,train,region,0,少喝点毒鸡汤吧，什么生活不苦？起码靠脑子吃饭的比靠体力吃饭的轻松，我大表叔同济大学土木工程毕业，设计项目得过国家二级科技奖，上海定居，年薪一百多万，比我亲叔叔工地搬砖轻松多了，哪个生活不苦？我大表叔比我亲叔不苦
2547,train,gender,0,宅男一年一度的传统。过年还放炮扰民呢
3113,train,gender,1,猥亵是疑罪从有吧？由被告人自证清白嘛，在美国和女性儿童不可独处一室的
1679,train,gender,1,一有事就扯中国女人？你还真，引战呢还是钓鱼呢？
10605,train,race,1,唉，拿极少数黑人精英推测整个黑人群体能和人相提并论才是最可笑了吧，现实情况大多黑人的素质出于低下水平，这不仅仅是教育，或者收入的问题，更关键的是一个民族的文化内核的落后，
2821,train,gender,1,全职带娃的勇气，这里就说没有固定收入的妈妈，勇气应该来自2方面吧，两者有一个就行。
1686,train,region,0,我是四川人嫁到了河南，你说的我几乎都没看见，就见到胡辣汤了，而我还觉得不好吃。
5874,train,region,0,就是湖北人呢?
10595,train,race,1,弱肉强食！一般黑人还在为某警察射死无辜黑色游行示威，讨说法。这边又号召去抢劫华人。真他妈活该被白人叉叉
5071,train,race,1,你若是光明正大的问我歧视不歧视黑人，我会回复你不歧视，应该平等。
4654,train,race,1,你这样打倒一片，真的特别不好，你让那些善良、素质高，兢兢业业教育中国孩子的外教看到了有多伤心呢？你这句话跟河南人都是骗子、东北人都是大忽悠这种地域歧视，有什么区别呢？很多外教，离开自己国家，只是想去咱们东方来看看，
4901,train,gender,0,家里重男轻女？为什么你还想逃离家里？因为你不是独生女？还是你和家人沟通很少
1397,train,gender,0,作为一个男生从小就喜欢小孩，咋整？！当然，只是喜欢抱着玩几分钟，哈哈，但抱的次数多了，他们就以为我是真的喜欢带小孩，我擦，带小孩确实很烦。
1047,train,gender,1,一个大男人老是提自己波波如何波波如何，他自己不觉得恶心?
3294,train,region,0,hhh~好励志 同云南，一个人跑到青岛，不敢出国
992,train,gender,0,这样吧我抄袭你的答案回答这个问题 然后你私信我维权 我们的故事就开始了 毕竟这么会手巧的女朋友，要争取一下
2747,train,race,1,一位西方记者问周总理：“请问总理先生，现在的中国有没有妓女？”不少人纳闷：怎么提这种问题？大家都很关注周总理怎样回答。周总理肯定地说：“有！”全场哗然，议论纷纷，难道新中国还有妓女？
155,train,region,1,我去工体看过一次球。旁边有俩女球迷，边看球边抽烟，骂的比男的都大声。不是说北京球迷不好，只是想说明素质低的不只是某些北京人嘴里的wdb。
1149,train,race,0,从我个人来讲一点都不觉得纯种白人好看，但还是喜欢大眼睛高鼻梁的黄种人女生，可能一般只有女生才比较喜欢外国蓝人吧。另其实如果以长相来分人种的话，就不是白人黄人那么简单了，比如其实比较纯种的汉族满族人只有单眼皮，你说清朝妃子大多单眼皮和这个也有关系……
2532,train,region,1,资料上挂上东北还黑河南...你这种喷子知乎到底什么时候才能封你号？生活是不是没乐趣才跑到网上找刺激？腊基！
6099,train,race,1,帮作者贴一个人，可以做论据。在外网被这个人恶心到了。跟黑人有关的。
3069,train,race,1,我记得。。螳螂女是亚裔吧，是好看的呀。真的真的啊啊啊，对不起对不起，真的不好看
10525,train,race,0,杰祖 优帕力量举世界第二他也是黄种人啊
3389,train,region,1,你的逻辑是狗教的吧，你在一个官大一级压死人的地方想当官就说明你是混蛋？为什么你认为山东人不是为了改变他们的现状呢？
208,train,gender,0,这。。看到姐姐的照片我就[微笑]，不符合答题套路啊，姐姐是仙女嘛！？
1914,train,region,0,新疆目前绝对是全国最安全的，没去过的人无法想象，国家为了新疆的治安是下了大力气的，不计成本的那种。 我有朋友是警务工作的，他说辖区住进任何一个外来人口，理论上他们24小时内就知道这个人是什么背景，如果有前科劣迹的，敢动一点坏心思就扔大墙里面去。
2700,train,gender,1,我给广大女性朋友跪下了，我是男人这是我的原罪，我真的不是强奸犯，求求你们给条活路，饶了我吧。
324,train,race,1,对于女性所有的问题-就业歧视啦、升职歧视啦、年纪大了在单位就被冷处理啦。等等都在于生孩子这件事只能由女性来做！
2703,train,region,1,em……主要是来自周围的山东人给出的印象吧？比如前段时间北大学生会主席精神控制女友导致其自杀，他的理由是：我是一个传统的山东男人……这句话一句顶一百句……但凡某个群体里出现一个奇葩，大家就会对这个群体产生刻板印象…
2943,train,race,1,不仇视，我也是少数民族。我只是不承认旗袍是汉服，不代表我不承认满族是中国人。抗日时期的侵略者是日本鬼子，和我沉迷日本爱豆没有关系，清朝侵略者是野猪，和我有满族朋友也没有关系
795,train,gender,0,兄dei，你前女友的价值观有问题。努力赚钱没啥不好，但不要因为这个
2386,train,gender,1,谁疼谁喊？真的搞笑，我见过骂婚姻法的男的多了去了
3270,train,region,0,云南的 我也是云南的 可怕[惊讶]
1999,train,gender,1,狗窝？说明夫妻双方都懒。怎么能只怪到女人身上呢？
3481,train,region,1,哈哈哈有个广东仔骂我，说我歧视东北人，太逗了
2353,train,gender,1,特别讨厌这种男人，特别的恶心。
2738,train,region,1,对。。。感觉超级恶心，骂人超级恶劣的词语。来北京室友说这个因为这个词火了我跟他们解释都觉得难受。。。
2180,train,region,0,有吗？我有两个同学都是河南人，进了华为，他们班就他俩进了华为。一个师妹，也是河南人，进了安永，这个跟地域没关系吧。
12680,train,race,0,电影是很好看很紧凑了，试试看小说，保管你看不下去，我看到汤姆庞巴迪那里就黑人问号了。
1800,train,region,1,确定是中国人吗？一口一个支那真让人恶心，这么热衷于给日本当狗啊，还有那个小熊维尼是台湾狗吗？
656,train,race,0,我想要带你去浪漫的土耳其，然后一起，去东京和巴黎，其实我特别喜欢迈阿密和有黑人的洛杉矶
9327,train,race,0,炸塔？怕是加拿大人又要南下火烧白宫，这次之后白宫改名黑宫。 黑宫代表黑人，极度符合美国的政治正确。
2184,train,region,0,你不是河南人吧
1806,train,gender,1,就是故意的啊，两个女人都是破斧沉舟的姿态，为了一个渣男
4923,train,gender,1,就算不是被骗又怎样，男的有过三个就叫阅人无数，女的为什么就不可以
2897,train,gender,0,也不是男女谁的贞操更“高贵”的问题，而是造成的“后果”哪一种更严重的问题。
1486,train,race,0,有个地方说反了 他在演出的时候表演的流行音乐 而在黑人酒馆弹的才是他最喜欢的古典乐 （肖邦）
11352,train,race,0,欧洲人第一次大规模接触亚洲黄种人就是遇上蒙古骑兵，那场“黄祸”给他们的印象太深刻了，以至于把蒙古人的细长眼当作黄种人普遍的特征。
2431,train,region,1,那好，我问你，全国都知道北京分低，你见过有人歧视北京户口吗[为难]
6564,train,race,1,警察面对黑人时特别紧张，有时确实迫于黑人犯罪率高的现实。而黑人犯罪率高又源于它们的生存空间一直受到挤压。死循环，无解。倘若抛开已固化的种群因素，我觉得美国警察执法时不考虑对方职业身份，
4401,train,gender,1,我在知乎说一句有钱的男生往往更容易受欢迎就变成仇视拜金女了，被别人群起围攻[魔性笑]。
9953,train,race,0,现在这么晚了，相信小黑人正在录歌嗷嗷中，哈哈你好好唱 我先去睡了昂=================瞎聊自言自语完毕 闪～～～～～～～～～～～～～～
2813,train,region,0,凡是讨论到教育、高考的地方总会有人出来冷嘲热讽北京教育资源丰厚，轻轻松松上985211甚至清北什么的。虽然完全理解高考大省竞争激烈考到首都不易，但北京学生招谁惹谁了 就因为所谓 既得利益者站着说话不腰疼 就要被莫名其妙攻击吗
3206,train,gender,1,不是好东西先欺负男的所以活该
10151,train,race,0,今天范范和黑人结婚了 幸福的冒泡啊
7461,train,race,1,毁灭你与你何干？所以说只要别来中国，他们怎么样都行，我们救不了，至于你们说的嫁给黑人的问题，这是没有办法的，只要接触都有一定的可能，不管几率有多小，总有人会脑子抽筋，中国人口基数太大，这是一个概率性的问题
6535,train,region,0,老内斗了没办法，要我说苏州河以北全是苏北
3038,train,region,1,苏南苏北地域歧视，南蛮北侉，江苏人都知道
4029,train,gender,0,如果儿子女儿都说话客了，她怎么选
6764,train,race,1,我歧视的是懒惰，贪婪，愚昧，迷信，自私的人，与他是黄种人，黑人，还是白人无关，巧的是大多数黑人全占了
9085,train,race,0,同理，印度人喝牛尿、非洲巫师驱鬼治病也有他们的体系，也是合理的。
